color_id,color_name,x_m,y_m
1,Yellow,55.1939501953125,87.751943359375
1,Yellow,59.11828125,87.281669921875
1,Yellow,63.11546875,86.835068359375
1,Yellow,67.1773779296875,86.261484375
1,Yellow,71.3346435546875,85.178212890625
1,Yellow,75.3476220703125,82.983271484375
1,Yellow,78.18021484375,79.541484375
1,Yellow,80.42958984375,76.0892041015625
1,Yellow,82.428017578125,72.556796875
1,Yellow,84.13208984375,68.4504931640625
1,Yellow,84.7340234375,64.244990234375
1,Yellow,84.684599609375,59.834970703125
1,Yellow,83.36578125,55.5262646484375
1,Yellow,80.9718408203125,51.8709619140625
1,Yellow,78.33009765625,48.7305078125
1,Yellow,75.7065869140625,45.7227099609375
1,Yellow,73.32220703125,42.7071044921875
1,Yellow,71.7529638671875,39.6208154296875
1,Yellow,71.245048828125,36.3080322265625
1,Yellow,71.95912109375,32.92733154296875
1,Yellow,73.622451171875,30.1662451171875
1,Yellow,76.474248046875,27.52427734375
1,Yellow,79.4174609375,24.084130859375
1,Yellow,81.1143408203125,20.08273681640625
1,Yellow,82.027265625,15.814617919921876
1,Yellow,81.908837890625,11.3921484375
1,Yellow,80.8703515625,7.220977172851563
1,Yellow,79.238671875,3.305286865234375
1,Yellow,77.0708935546875,-0.3557640838623047
1,Yellow,73.9907958984375,-3.5972857666015625
1,Yellow,70.6384765625,-6.018781127929688
1,Yellow,67.552734375,-8.2919580078125
1,Yellow,65.56791015625,-10.6987744140625
1,Yellow,65.368212890625,-13.746744384765625
1,Yellow,66.0212744140625,-17.715579833984375
1,Yellow,65.695595703125,-22.38182373046875
1,Yellow,63.9218994140625,-26.3655224609375
1,Yellow,61.902314453125,-29.8680712890625
1,Yellow,60.19275390625,-33.21467041015625
1,Yellow,59.651650390625,-36.33573486328125
1,Yellow,60.4155078125,-39.923740234375
1,Yellow,60.91673828125,-44.537890625
1,Yellow,59.90564453125,-48.7516162109375
1,Yellow,58.1596044921875,-52.7183984375
1,Yellow,55.495419921875,-56.2642578125
1,Yellow,52.1529296875,-59.0491943359375
1,Yellow,48.3062646484375,-61.0971728515625
1,Yellow,44.174697265625,-62.2998291015625
1,Yellow,40.04221435546875,-62.947294921875
1,Yellow,35.7829052734375,-63.084384765625
1,Yellow,31.39992919921875,-62.356904296875
1,Yellow,27.39066162109375,-60.26802734375
1,Yellow,24.1298486328125,-57.4784375
1,Yellow,21.3509423828125,-54.2302490234375
1,Yellow,19.165460205078126,-50.327119140625
1,Yellow,18.588226318359375,-45.6452587890625
1,Yellow,19.667681884765624,-41.2736083984375
1,Yellow,21.8413525390625,-37.39722412109375
1,Yellow,25.45119384765625,-34.35239013671875
1,Yellow,29.3542529296875,-32.7186376953125
1,Yellow,32.93794921875,-31.30097412109375
1,Yellow,35.75825439453125,-29.3679345703125
1,Yellow,38.21734619140625,-26.62490966796875
1,Yellow,40.04625732421875,-23.5096435546875
1,Yellow,41.1686865234375,-20.08086181640625
1,Yellow,41.6223583984375,-16.362333984375
1,Yellow,41.6703466796875,-12.506363525390626
1,Yellow,41.43619140625,-8.62656005859375
1,Yellow,40.9134326171875,-4.8285305786132815
1,Yellow,39.82179443359375,-1.497024383544922
1,Yellow,37.906103515625,1.8499386596679688
1,Yellow,35.91847412109375,5.24114990234375
1,Yellow,33.709951171875,8.50833251953125
1,Yellow,31.41890625,11.819561767578126
1,Yellow,29.1898876953125,15.242523193359375
1,Yellow,27.17364990234375,18.9315087890625
1,Yellow,25.76305419921875,23.00861328125
1,Yellow,25.04650634765625,27.24511474609375
1,Yellow,25.1875439453125,31.6114404296875
1,Yellow,26.23036865234375,35.8151416015625
1,Yellow,28.29551025390625,39.7635595703125
1,Yellow,30.87826171875,43.0511083984375
1,Yellow,33.55420654296875,46.0791796875
1,Yellow,36.067109375,49.0467626953125
1,Yellow,38.00838623046875,52.2025927734375
1,Yellow,39.1211767578125,55.26734375
1,Yellow,39.109384765625,59.0232080078125
1,Yellow,38.5076953125,62.6386181640625
1,Yellow,37.53703857421875,66.4583154296875
1,Yellow,36.523037109375,70.38064453125
1,Yellow,35.66284912109375,74.4195458984375
1,Yellow,35.31532958984375,78.798828125
1,Yellow,37.16605712890625,83.486083984375
1,Yellow,41.0612939453125,86.16189453125
1,Yellow,45.2578173828125,87.413056640625
1,Yellow,49.5060205078125,87.888623046875
